name,telescope,exptime,jd,date,band,chip,readout,filename,nimages,flattype,note,field,flat_type
F2459663_60d_V_5,MOA-II,121,2459663,        2022-02-10,V,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_V_5.fits.gz,10,,good,        flat_round,dome
F2459663_60d_V_4,MOA-II,121,2459663,        2022-03-24,V,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_V_4.fits.gz,10,,good,        flat_round,dome
F2459663_60d_V_3,MOA-II,121,2459663,        2022-02-10,V,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_V_3.fits.gz,10,,good,        flat_round,dome
F2459663_60d_V_2,MOA-II,121,2459663,        2022-02-10,V,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_V_2.fits.gz,10,,good,        flat_round,dome
F2459663_60d_V_10,MOA-II,121,2459663,        2022-02-10,V,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_V_10.fits.gz,10,,good,        flat_round,dome
F2459663_60d_V_1,MOA-II,121,2459663,        2022-02-10,V,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_V_1.fits.gz,10,,good,        flat_round,dome
F2459663_60d_V_0,MOA-II,121,2459663,        2022-02-10,V,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_V_0.fits.gz,10,,bad,        flat_round,dome
F2459663_60d_R_99,MOA-II,15,2459663,        2022-02-08,R,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_R_99.fits.gz,10,,bad,              flat,sky
F2459663_60d_R_9,MOA-II,121,2459663,        2022-03-24,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_R_9.fits.gz,10,,good,        flat_round,dome
F2459663_60d_R_7,MOA-II,121,2459663,        2022-03-24,R,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_R_7.fits.gz,10,,good,        flat_round,dome
F2459663_60d_R_6,MOA-II,5,2459663,        2022-02-08,R,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_R_6.fits.gz,10,,good,              flat,sky
F2459663_60d_R_5,MOA-II,121,2459663,        2022-02-09,R,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_R_5.fits.gz,10,,good,        flat_round,dome
F2459663_60d_R_4,MOA-II,121,2459663,        2022-03-24,R,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_R_4.fits.gz,10,,good,        flat_round,dome
F2459663_60d_R_3,MOA-II,27,2459663,        2022-02-08,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_R_3.fits.gz,10,,good,              flat,sky
F2459663_60d_R_2,MOA-II,121,2459663,        2022-03-24,R,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_R_2.fits.gz,10,,good,        flat_round,dome
F2459663_60d_R_10,MOA-II,25,2459663,        2022-02-08,R,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_R_10.fits.gz,10,,good,              flat,sky
F2459663_60d_R_1,MOA-II,121,2459663,        2022-02-09,R,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_R_1.fits.gz,10,,good,        flat_round,dome
F2459663_60d_R_0,MOA-II,121,2459663,        2022-02-09,R,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_60d_R_0.fits.gz,10,,bad,        flat_round,dome
F2459663_30d_V_99,MOA-II,121,2459663,        2022-02-09,V,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_V_99.fits.gz,10,,bad,        flat_round,dome
F2459663_30d_V_9,MOA-II,121,2459663,        2022-03-24,V,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_V_9.fits.gz,10,,good,        flat_round,dome
F2459663_30d_V_8,MOA-II,121,2459663,        2022-02-09,V,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_V_8.fits.gz,10,,good,        flat_round,dome
F2459663_30d_V_7,MOA-II,121,2459663,        2022-02-10,V,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_V_7.fits.gz,10,,good,        flat_round,dome
F2459663_30d_V_6,MOA-II,121,2459663,        2022-02-09,V,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_V_6.fits.gz,10,,good,        flat_round,dome
F2459663_30d_V_5,MOA-II,121,2459663,        2022-02-10,V,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_V_5.fits.gz,10,,good,        flat_round,dome
F2459663_30d_V_4,MOA-II,121,2459663,        2022-03-24,V,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_V_4.fits.gz,10,,good,        flat_round,dome
F2459663_30d_V_3,MOA-II,121,2459663,        2022-02-10,V,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_V_3.fits.gz,10,,good,        flat_round,dome
F2459663_30d_V_2,MOA-II,121,2459663,        2022-02-10,V,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_V_2.fits.gz,10,,good,        flat_round,dome
F2459663_30d_V_10,MOA-II,121,2459663,        2022-02-10,V,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_V_10.fits.gz,10,,good,        flat_round,dome
F2459663_30d_V_1,MOA-II,121,2459663,        2022-02-10,V,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_V_1.fits.gz,10,,good,        flat_round,dome
F2459663_30d_V_0,MOA-II,121,2459663,        2022-02-10,V,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_V_0.fits.gz,10,,bad,        flat_round,dome
F2459663_30d_R_99,MOA-II,15,2459663,        2022-02-08,R,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_R_99.fits.gz,10,,bad,              flat,sky
F2459663_30d_R_9,MOA-II,121,2459663,        2022-03-24,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_R_9.fits.gz,10,,good,        flat_round,dome
F2459663_30d_R_7,MOA-II,121,2459663,        2022-03-24,R,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_R_7.fits.gz,10,,good,        flat_round,dome
F2459663_30d_R_6,MOA-II,5,2459663,        2022-02-08,R,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_R_6.fits.gz,10,,good,              flat,sky
F2459663_30d_R_5,MOA-II,121,2459663,        2022-02-09,R,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_R_5.fits.gz,10,,good,        flat_round,dome
F2459663_30d_R_4,MOA-II,121,2459663,        2022-03-24,R,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_R_4.fits.gz,10,,good,        flat_round,dome
F2459663_30d_R_3,MOA-II,27,2459663,        2022-02-08,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_R_3.fits.gz,10,,good,              flat,sky
F2459663_30d_R_2,MOA-II,121,2459663,        2022-03-24,R,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_R_2.fits.gz,10,,good,        flat_round,dome
F2459663_30d_R_10,MOA-II,25,2459663,        2022-02-08,R,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_R_10.fits.gz,10,,good,              flat,sky
F2459663_30d_R_1,MOA-II,121,2459663,        2022-02-09,R,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_R_1.fits.gz,10,,good,        flat_round,dome
F2459663_30d_R_0,MOA-II,121,2459663,        2022-02-09,R,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459663_30d_R_0.fits.gz,10,,bad,        flat_round,dome
F2459621_60d_R_9,MOA-II,15,2459621,        2022-02-08,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459621_60d_R_9.fits.gz,10,,good,              flat,sky
F2459621_60d_R_3,MOA-II,121,2459621,        2022-01-11,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459621_60d_R_3.fits.gz,10,,good,        flat_round,dome
F2459621_30d_R_9,MOA-II,15,2459621,        2022-02-08,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459621_30d_R_9.fits.gz,10,,good,              flat,sky
F2459621_30d_R_3,MOA-II,121,2459621,        2022-01-11,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459621_30d_R_3.fits.gz,10,,good,        flat_round,dome
F2459620_60d_V_99,MOA-II,121,2459620,        2022-02-10,V,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_V_99.fits.gz,10,,bad,        flat_round,dome
F2459620_60d_V_9,MOA-II,121,2459620,        2022-02-10,V,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_V_9.fits.gz,10,,good,        flat_round,dome
F2459620_60d_V_8,MOA-II,121,2459620,        2022-02-10,V,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_V_8.fits.gz,10,,good,        flat_round,dome
F2459620_60d_V_7,MOA-II,121,2459620,        2022-01-14,V,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_V_7.fits.gz,10,,good,        flat_round,dome
F2459620_60d_V_6,MOA-II,121,2459620,        2022-02-10,V,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_V_6.fits.gz,10,,good,        flat_round,dome
F2459620_60d_V_5,MOA-II,121,2459620,        2022-02-10,V,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_V_5.fits.gz,10,,good,        flat_round,dome
F2459620_60d_V_4,MOA-II,121,2459620,        2022-02-10,V,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_V_4.fits.gz,10,,good,        flat_round,dome
F2459620_60d_V_3,MOA-II,121,2459620,        2022-02-09,V,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_V_3.fits.gz,10,,good,        flat_round,dome
F2459620_60d_V_2,MOA-II,121,2459620,        2022-02-10,V,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_V_2.fits.gz,10,,good,        flat_round,dome
F2459620_60d_V_10,MOA-II,121,2459620,        2022-01-14,V,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_V_10.fits.gz,10,,good,        flat_round,dome
F2459620_60d_V_1,MOA-II,121,2459620,        2022-01-14,V,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_V_1.fits.gz,10,,good,        flat_round,dome
F2459620_60d_V_0,MOA-II,121,2459620,        2022-02-10,V,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_V_0.fits.gz,10,,bad,        flat_round,dome
F2459620_60d_R_9,MOA-II,10,2459620,        2022-02-08,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_R_9.fits.gz,10,,good,              flat,sky
F2459620_60d_R_3,MOA-II,121,2459620,        2022-02-09,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_60d_R_3.fits.gz,10,,good,        flat_round,dome
F2459620_30d_V_99,MOA-II,121,2459620,        2022-02-10,V,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_V_99.fits.gz,10,,bad,        flat_round,dome
F2459620_30d_V_9,MOA-II,121,2459620,        2022-02-10,V,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_V_9.fits.gz,10,,good,        flat_round,dome
F2459620_30d_V_8,MOA-II,121,2459620,        2022-02-10,V,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_V_8.fits.gz,10,,good,        flat_round,dome
F2459620_30d_V_7,MOA-II,121,2459620,        2022-01-14,V,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_V_7.fits.gz,10,,good,        flat_round,dome
F2459620_30d_V_6,MOA-II,121,2459620,        2022-02-10,V,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_V_6.fits.gz,10,,good,        flat_round,dome
F2459620_30d_V_5,MOA-II,121,2459620,        2022-02-10,V,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_V_5.fits.gz,10,,good,        flat_round,dome
F2459620_30d_V_4,MOA-II,121,2459620,        2022-02-10,V,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_V_4.fits.gz,10,,good,        flat_round,dome
F2459620_30d_V_3,MOA-II,121,2459620,        2022-02-09,V,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_V_3.fits.gz,10,,good,        flat_round,dome
F2459620_30d_V_2,MOA-II,121,2459620,        2022-02-10,V,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_V_2.fits.gz,10,,good,        flat_round,dome
F2459620_30d_V_10,MOA-II,121,2459620,        2022-01-14,V,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_V_10.fits.gz,10,,good,        flat_round,dome
F2459620_30d_V_1,MOA-II,121,2459620,        2022-01-14,V,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_V_1.fits.gz,10,,good,        flat_round,dome
F2459620_30d_V_0,MOA-II,121,2459620,        2022-02-10,V,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_V_0.fits.gz,10,,bad,        flat_round,dome
F2459620_30d_R_9,MOA-II,10,2459620,        2022-02-08,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_R_9.fits.gz,10,,good,              flat,sky
F2459620_30d_R_3,MOA-II,121,2459620,        2022-02-09,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459620_30d_R_3.fits.gz,10,,good,        flat_round,dome
F2459619_60d_V_99,MOA-II,121,2459619,        2022-01-14,V,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_V_99.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_V_9,MOA-II,121,2459619,        2022-01-14,V,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_V_9.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_V_8,MOA-II,121,2459619,        2022-02-09,V,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_V_8.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_V_7,MOA-II,121,2459619,        2022-02-09,V,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_V_7.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_V_6,MOA-II,121,2459619,        2022-01-14,V,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_V_6.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_V_5,MOA-II,121,2459619,        2022-02-09,V,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_V_5.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_V_4,MOA-II,121,2459619,        2022-01-14,V,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_V_4.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_V_3,MOA-II,121,2459619,        2022-01-14,V,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_V_3.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_V_2,MOA-II,121,2459619,        2022-01-14,V,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_V_2.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_V_10,MOA-II,121,2459619,        2022-02-09,V,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_V_10.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_V_1,MOA-II,121,2459619,        2022-01-14,V,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_V_1.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_V_0,MOA-II,121,2459619,        2022-01-14,V,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_V_0.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_R_99,MOA-II,121,2459619,        2022-02-09,R,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_R_99.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_R_9,MOA-II,121,2459619,        2022-01-13,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_R_9.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_R_8,MOA-II,121,2459619,        2022-02-09,R,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_R_8.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_R_7,MOA-II,121,2459619,        2022-02-09,R,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_R_7.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_R_6,MOA-II,5,2459619,        2022-02-08,R,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_R_6.fits.gz,10,,bad,              flat,sky
F2459619_60d_R_5,MOA-II,5,2459619,        2022-02-08,R,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_R_5.fits.gz,10,,bad,              flat,sky
F2459619_60d_R_4,MOA-II,5,2459619,        2022-02-08,R,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_R_4.fits.gz,10,,bad,              flat,sky
F2459619_60d_R_3,MOA-II,121,2459619,        2022-02-09,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_R_3.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_R_2,MOA-II,121,2459619,        2022-02-09,R,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_R_2.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_R_10,MOA-II,121,2459619,        2022-01-11,R,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_R_10.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_R_1,MOA-II,121,2459619,        2022-02-09,R,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_R_1.fits.gz,10,,bad,        flat_round,dome
F2459619_60d_R_0,MOA-II,121,2459619,        2022-02-09,R,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_60d_R_0.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_V_99,MOA-II,121,2459619,        2022-01-14,V,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_V_99.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_V_9,MOA-II,121,2459619,        2022-01-14,V,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_V_9.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_V_8,MOA-II,121,2459619,        2022-02-09,V,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_V_8.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_V_7,MOA-II,121,2459619,        2022-02-09,V,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_V_7.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_V_6,MOA-II,121,2459619,        2022-01-14,V,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_V_6.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_V_5,MOA-II,121,2459619,        2022-02-09,V,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_V_5.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_V_4,MOA-II,121,2459619,        2022-01-14,V,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_V_4.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_V_3,MOA-II,121,2459619,        2022-01-14,V,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_V_3.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_V_2,MOA-II,121,2459619,        2022-01-14,V,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_V_2.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_V_10,MOA-II,121,2459619,        2022-02-09,V,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_V_10.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_V_1,MOA-II,121,2459619,        2022-01-14,V,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_V_1.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_V_0,MOA-II,121,2459619,        2022-01-14,V,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_V_0.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_R_99,MOA-II,121,2459619,        2022-02-09,R,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_R_99.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_R_9,MOA-II,121,2459619,        2022-01-13,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_R_9.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_R_8,MOA-II,121,2459619,        2022-02-09,R,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_R_8.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_R_7,MOA-II,121,2459619,        2022-02-09,R,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_R_7.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_R_6,MOA-II,5,2459619,        2022-02-08,R,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_R_6.fits.gz,10,,bad,              flat,sky
F2459619_30d_R_5,MOA-II,5,2459619,        2022-02-08,R,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_R_5.fits.gz,10,,bad,              flat,sky
F2459619_30d_R_4,MOA-II,5,2459619,        2022-02-08,R,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_R_4.fits.gz,10,,bad,              flat,sky
F2459619_30d_R_3,MOA-II,121,2459619,        2022-02-09,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_R_3.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_R_2,MOA-II,121,2459619,        2022-02-09,R,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_R_2.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_R_10,MOA-II,121,2459619,        2022-01-11,R,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_R_10.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_R_1,MOA-II,121,2459619,        2022-02-09,R,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_R_1.fits.gz,10,,bad,        flat_round,dome
F2459619_30d_R_0,MOA-II,121,2459619,        2022-02-09,R,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459619_30d_R_0.fits.gz,10,,bad,        flat_round,dome
F2459618_60d_R_99,MOA-II,25,2459618,        2022-02-08,R,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_60d_R_99.fits.gz,10,,bad,              flat,sky
F2459618_60d_R_9,MOA-II,121,2459618,        2022-01-15,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_60d_R_9.fits.gz,10,,bad,        flat_round,dome
F2459618_60d_R_8,MOA-II,121,2459618,        2022-01-11,R,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_60d_R_8.fits.gz,10,,bad,        flat_round,dome
F2459618_60d_R_7,MOA-II,121,2459618,        2022-01-11,R,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_60d_R_7.fits.gz,10,,bad,        flat_round,dome
F2459618_60d_R_6,MOA-II,27,2459618,        2022-02-08,R,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_60d_R_6.fits.gz,10,,bad,              flat,sky
F2459618_60d_R_5,MOA-II,5,2459618,        2022-02-08,R,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_60d_R_5.fits.gz,10,,bad,              flat,sky
F2459618_60d_R_4,MOA-II,121,2459618,        2022-01-11,R,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_60d_R_4.fits.gz,10,,bad,        flat_round,dome
F2459618_60d_R_3,MOA-II,20,2459618,        2022-02-08,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_60d_R_3.fits.gz,10,,bad,              flat,sky
F2459618_60d_R_2,MOA-II,121,2459618,        2022-01-13,R,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_60d_R_2.fits.gz,10,,bad,        flat_round,dome
F2459618_60d_R_10,MOA-II,10,2459618,        2022-02-08,R,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_60d_R_10.fits.gz,10,,bad,              flat,sky
F2459618_60d_R_1,MOA-II,5,2459618,        2022-02-08,R,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_60d_R_1.fits.gz,10,,bad,              flat,sky
F2459618_60d_R_0,MOA-II,15,2459618,        2022-02-08,R,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_60d_R_0.fits.gz,10,,bad,              flat,sky
F2459618_30d_R_99,MOA-II,25,2459618,        2022-02-08,R,99,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_30d_R_99.fits.gz,10,,bad,              flat,sky
F2459618_30d_R_9,MOA-II,121,2459618,        2022-01-15,R,9,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_30d_R_9.fits.gz,10,,bad,        flat_round,dome
F2459618_30d_R_8,MOA-II,121,2459618,        2022-01-11,R,8,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_30d_R_8.fits.gz,10,,bad,        flat_round,dome
F2459618_30d_R_7,MOA-II,121,2459618,        2022-01-11,R,7,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_30d_R_7.fits.gz,10,,bad,        flat_round,dome
F2459618_30d_R_6,MOA-II,27,2459618,        2022-02-08,R,6,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_30d_R_6.fits.gz,10,,bad,              flat,sky
F2459618_30d_R_5,MOA-II,5,2459618,        2022-02-08,R,5,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_30d_R_5.fits.gz,10,,bad,              flat,sky
F2459618_30d_R_4,MOA-II,121,2459618,        2022-01-11,R,4,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_30d_R_4.fits.gz,10,,bad,        flat_round,dome
F2459618_30d_R_3,MOA-II,20,2459618,        2022-02-08,R,3,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_30d_R_3.fits.gz,10,,bad,              flat,sky
F2459618_30d_R_2,MOA-II,121,2459618,        2022-01-13,R,2,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_30d_R_2.fits.gz,10,,bad,        flat_round,dome
F2459618_30d_R_10,MOA-II,10,2459618,        2022-02-08,R,10,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_30d_R_10.fits.gz,10,,bad,              flat,sky
F2459618_30d_R_1,MOA-II,5,2459618,        2022-02-08,R,1,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_30d_R_1.fits.gz,10,,bad,              flat,sky
F2459618_30d_R_0,MOA-II,15,2459618,        2022-02-08,R,0,-1,/home/phys/astronomy/rri38/moa/data/master/flat/F2459618_30d_R_0.fits.gz,10,,bad,              flat,sky
